undefinedshotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,shotAngle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,shotDistance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,xCord,xGoal,yCord,yCordAdjusted,
45564,15.0,74.0,74.0,1.0,1.0,0.0,0,120,106,4,WPG,2,28.0,14.0,8.0,42.0,8.0,8.0,2,2,42,14,8,42,8,8,14,14,8,42,8,8,23.1948270095,MISS,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,79,1.0,0,FAC,0.0,0.0,HOME,69,69,-22,-22,AWAYZONE,1,1,37,0,C,2022,R,Patrice Bergeron,8470638.0,14,8,14.0,14.0,8.0,14.0,8.0,8.0,1,4,14,14,8,14,8,8,14,14,8,14,8,8,3.36646066343,3.36646066343,0.0,0.0,0,17.0293863659,0,0,0,1,0,0,0,0,TIP,0.0,72,0.107348,1,1,
45565,65.0,38.0,38.0,40.0,40.0,0.0,0,120,101,4,WPG,2,33.0,19.0,13.0,47.0,13.0,13.0,2,2,47,19,13,47,13,13,19,19,13,47,13,13,47.5078940809,SHOT,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,80,1.0,0,MISS,3.36646066343,17.0293863659,HOME,72,72,1,1,AWAYZONE,1,1,88,37,R,2022,R,David Pastrnak,8477956.0,19,13,19.0,19.0,13.0,19.0,13.0,13.0,1,4,19,19,13,19,13,13,19,19,13,19,13,13,37.6262336387,37.6262336387,34.2597729752,6.85195459505,0,60.605280298,0,0,0,0,1,0,0,0,WRIST,1.0,41,0.0209229,37,37,
45566,15.0,75.0,75.0,4.0,4.0,20.8,0,0,0,5,WPG,2,22.4,14.6666666667,14.6666666667,34.0,31.0,21.2,3,2,48,21,21,48,42,42,3,3,3,20,20,3,58.0,MISS,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,85,1.0,0,TAKE,0.0,0.0,AWAY,32,32,-37,-37,AWAYZONE,0,1,71,0,L,2022,L,Taylor Hall,8475791.0,53,42,47.0,42.0,42.0,48.25,42.0,42.0,1,4,53,42,42,53,42,42,42,42,42,42,42,42,16.389540334,16.389540334,0.0,0.0,0,17.7200451467,0,0,0,0,1,0,0,0,TIP,0.0,72,0.113409,5,5,
45567,60.0,34.0,34.0,23.0,23.0,-7.0,0,0,0,5,WPG,2,21.4,16.5,16.5,24.6666666667,24.6666666667,21.4,2,3,46,17,17,46,46,46,12,16,16,12,12,12,39.8120584748,MISS,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,86,1.0,0,MISS,16.389540334,17.7200451467,HOME,72,72,5,5,AWAYZONE,1,1,75,71,D,2022,R,Connor Clifton,8477365.0,7,7,14.4,13.5,13.5,15.0,15.0,14.4,2,3,20,20,20,16,16,20,7,7,7,14,14,7,22.5430610001,22.5430610001,6.15352066602,0.23667387177,0,57.3846669416,0,0,0,1,0,0,0,0,SNAP,0.0,36,0.0161293,22,22,
45568,8.0,83.0,83.0,-5.0,5.0,0.0,0,0,0,5,WPG,2,20.6,11.0,11.0,27.0,11.0,11.0,2,3,37,11,11,37,11,11,11,11,11,11,11,11,20.0,MISS,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,89,1.0,0,FAC,0.0,0.0,HOME,69,69,-22,-22,AWAYZONE,1,1,27,0,D,2022,L,Hampus Lindholm,8476854.0,11,11,11.0,11.0,11.0,11.0,11.0,11.0,2,3,11,11,11,11,11,11,11,11,11,11,11,11,-36.8698976458,36.8698976458,0.0,0.0,0,10.0,0,0,0,1,0,0,0,0,BACK,0.0,81,0.100972,-6,-6,
45569,40.0,73.0,73.0,-37.0,37.0,0.0,0,0,0,5,WPG,2,16.8,18.0,16.0,16.0,16.0,16.0,2,3,19,19,16,16,16,16,16,17,16,16,16,16,142.790055676,MISS,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,93,1.0,0,FAC,0.0,0.0,HOME,-69,-69,-22,-22,AWAYZONE,0,1,13,0,C,2022,R,Charlie Coyle,8475745.0,16,16,16.0,16.0,16.0,16.0,16.0,16.0,2,3,16,16,16,16,16,16,16,16,16,16,16,16,-66.6147789428,66.6147789428,0.0,0.0,0,40.3112887415,0,0,0,0,1,0,0,0,WRIST,0.0,73,0.00748679,-37,-37,
45576,37.0,-79.0,79.0,-36.0,36.0,-10.2,0,0,0,5,WPG,2,50.2,44.5,35.5,54.0,46.0,41.8,2,3,64,64,46,55,46,46,25,25,25,52,46,25,48.8364617883,SHOT,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,117,1.0,0,BLOCK,0.0,0.0,HOME,-70,70,13,-13,AWAYZONE,0,2,27,0,D,2022,L,Hampus Lindholm,8476854.0,33,33,31.6,32.5,32.5,31.0,31.0,31.6,2,3,33,33,33,32,32,33,29,32,32,29,29,29,74.0546040991,74.0546040991,0.0,0.0,0,36.4005494464,0,0,0,0,1,0,0,0,WRIST,1.0,-79,0.0092277,-35,35,
45580,8.0,-83.0,83.0,5.0,5.0,0.0,0,0,0,5,WPG,2,15.2,17.0,12.0,14.0,12.0,12.0,2,3,22,22,12,18,12,12,12,12,12,12,12,12,150.850919785,SHOT,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,125,1.0,0,FAC,0.0,0.0,AWAY,69,-69,22,-22,AWAYZONE,0,2,46,0,C,2022,R,David Krejci,8471276.0,55,12,25.8,12.0,12.0,35.0,12.0,12.0,2,3,55,12,12,55,12,12,12,12,12,24,12,12,-36.8698976458,36.8698976458,0.0,0.0,0,10.0,0,0,0,1,0,0,0,0,WRIST,1.0,-81,0.180892,6,-6,
45581,59.0,-30.0,30.0,4.0,4.0,-0.8,0,0,0,5,WPG,2,32.6,34.5,34.5,31.3333333333,31.3333333333,32.6,2,3,35,35,35,35,35,35,25,34,34,25,25,25,65.06919394,SHOT,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,133,1.0,0,HIT,0.0,0.0,AWAY,-98,98,1,-1,AWAYZONE,1,2,27,0,D,2022,L,Hampus Lindholm,8476854.0,17,17,31.8,32.0,32.0,31.6666666667,31.6666666667,31.8,2,3,47,47,47,36,36,47,17,17,17,24,24,17,-4.08561677997,4.08561677997,0.0,0.0,0,56.1426753905,1,0,0,0,0,0,0,0,WRIST,1.0,-33,0.0183002,4,-4,
45582,13.0,-77.0,77.0,6.0,6.0,-0.8,0,0,0,5,WPG,2,34.6,36.5,36.5,33.3333333333,33.3333333333,34.6,2,3,37,37,37,37,37,37,27,36,36,27,27,27,42.1070065429,SHOT,20529,0,8476945,Connor Hellebuyck,0,0,0,5,BOS,0,1,134,1.0,0,SHOT,-4.08561677997,56.1426753905,HOME,-33,33,4,-4,AWAYZONE,0,2,12,27,C,2022,R,Craig Smith,8475225.0,38,38,33.8,34.0,34.0,33.6666666667,33.6666666667,33.8,2,3,49,49,49,38,38,49,19,19,19,26,26,19,-26.5650511771,26.5650511771,22.4794343971,11.2397171986,0,15.6524758425,0,0,0,0,1,0,1,0,WRIST,1.0,-75,0.244896,7,-7,
