undefinedshotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,shotAngle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,shotDistance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,xCord,xGoal,yCord,yCordAdjusted,
1926,37.0,-52.0,52.0,-0.0,0.0,0.2,0,0,0,5,NYR,0,27.0,29.5,29.5,25.3333333333,25.3333333333,27.0,2,3,30,30,30,27,27,30,23,29,29,23,23,23,41.629316593,MISS,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,68,1.0,0,GIVE,0.0,0.0,AWAY,-91,91,-17,17,AWAYZONE,0,1,81,0,L,2022,L,Kyle Connor,8478398.0,26,26,27.2,34.5,34.5,22.3333333333,22.3333333333,27.2,2,3,36,36,36,26,26,36,17,33,33,17,17,17,0.0,0.0,0.0,0.0,0,36.0,0,0,0,0,1,0,0,0,SNAP,0.0,-53,0.112641,0,0,
1929,55.0,-43.0,43.0,-30.0,30.0,12.4,0,0,0,5,NYR,0,26.6,17.5,17.5,32.6666666667,32.6666666667,26.6,2,3,36,18,18,36,36,36,17,17,17,26,26,17,5.09901951359,MISS,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,73,1.0,0,GIVE,0.0,0.0,AWAY,-39,39,-30,30,AWAYZONE,0,1,64,0,D,2022,L,Logan Stanley,8479378.0,37,37,39.0,37.0,37.0,40.3333333333,40.3333333333,39.0,2,3,44,37,37,44,44,44,37,37,37,37,37,37,32.7995312726,32.7995312726,0.0,0.0,0,53.5350352573,0,0,0,0,1,0,0,0,WRIST,0.0,-44,0.0269859,-29,29,
1930,13.0,-80.0,80.0,9.0,9.0,6.8,0,0,0,5,NYR,0,27.0,15.5,15.5,34.6666666667,34.6666666667,27.0,2,3,39,16,16,39,39,39,15,15,15,26,26,15,37.7359245282,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,76,1.0,0,HIT,0.0,0.0,AWAY,-61,61,40,-40,AWAYZONE,0,1,2,0,D,2022,R,Dylan DeMelo,8476331.0,26,26,33.8,32.0,32.0,35.0,35.0,33.8,2,3,39,38,38,39,39,39,26,26,26,27,27,26,-45.0,45.0,0.0,0.0,0,11.313708499,0,0,0,1,0,0,0,0,SNAP,1.0,-81,0.110874,8,-8,
1931,20.0,-69.0,69.0,4.0,4.0,0.0,0,0,0,5,NYR,0,24.0,2.0,2.0,38.6666666667,2.0,2.0,2,3,43,2,2,43,2,2,2,2,2,30,2,2,18.1107702763,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,79,1.0,0,FAC,0.0,0.0,HOME,-69,69,22,-22,AWAYZONE,0,1,89,0,C,2022,R,Sam Gagner,8474040.0,43,2,24.2,2.0,2.0,39.0,2.0,2.0,2,3,43,2,2,43,2,2,2,2,2,31,2,2,-12.5288077092,12.5288077092,0.0,0.0,0,18.4390889146,0,1,0,0,0,0,0,0,,1.0,-71,0.08871,4,-4,
1932,45.0,-50.0,50.0,-23.0,23.0,0.0,0,0,0,5,NYR,0,47.0,25.0,16.0,61.6666666667,16.0,16.0,2,3,66,25,16,66,16,16,25,25,16,53,16,16,47.539457296,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,84,1.0,0,FAC,0.0,0.0,AWAY,-69,69,22,-22,AWAYZONE,0,1,8,0,R,2022,L,Saku Maenalanen,8477357.0,54,16,47.2,25.0,16.0,62.0,16.0,16.0,2,3,66,25,16,66,16,16,25,25,16,54,16,16,30.0685828219,30.0685828219,0.0,0.0,0,43.9089968002,0,0,0,0,1,0,0,0,SNAP,1.0,-51,0.0212456,-22,22,
1933,30.0,-68.0,68.0,22.0,22.0,-13.6,0,0,0,5,NYR,0,58.2,34.0,34.0,74.3333333333,45.3333333333,40.8,2,3,113,35,35,113,63,63,10,33,33,10,10,10,137.767920794,MISS,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,87,1.0,0,BLOCK,0.0,0.0,AWAY,66,-66,-2,2,AWAYZONE,1,1,27,0,L,2022,L,Nikolaj Ehlers,8477940.0,35,35,27.2,9.5,9.5,39.0,39.0,27.2,2,3,46,12,12,46,46,46,7,7,7,35,35,7,-46.4688007144,46.4688007144,46.4688007144,2.73345886555,0,27.5862284483,0,0,0,0,1,0,0,0,SNAP,0.0,-70,0.0501955,20,-20,
1936,40.0,-69.0,69.0,-34.0,34.0,-3.8,0,0,0,5,NYR,0,24.0,24.0,24.0,24.0,24.0,24.0,2,3,24,24,24,24,24,24,24,24,24,24,24,24,156.185786805,MISS,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,101,1.0,0,HIT,0.0,0.0,HOME,68,-68,41,-41,AWAYZONE,0,1,91,0,C,2022,L,Cole Perfetti,8482149.0,44,24,35.4,27.0,14.5,41.0,24.0,20.2,2,3,49,49,24,44,24,24,5,5,5,38,24,5,59.5344550805,59.5344550805,0.0,0.0,0,39.4461658466,0,0,0,0,1,0,0,0,WRIST,0.0,-69,0.00791207,-34,34,
1937,41.0,-58.0,58.0,26.0,26.0,1.2,0,0,0,5,NYR,0,26.2,10.0,10.0,37.0,37.0,26.2,2,3,37,10,10,37,37,37,10,10,10,37,37,10,61.0,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,102,1.0,0,MISS,59.5344550805,39.4461658466,HOME,-69,69,-34,34,AWAYZONE,0,1,26,91,R,2022,R,Blake Wheeler,8471218.0,54,37,37.6,13.0,13.0,54.0,37.0,27.4,2,3,57,18,18,57,37,37,8,8,8,51,37,8,-39.986886245,39.986886245,99.5213413255,7.65548779427,1,40.4598566483,0,0,0,1,0,0,0,0,WRIST,1.0,-58,0.0168328,26,-26,
1939,19.0,70.0,70.0,-3.0,3.0,-14.6,0,0,0,5,NYR,0,45.0,45.0,45.0,45.0,45.0,45.0,2,3,45,45,45,45,45,45,45,45,45,45,45,45,110.353975914,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,120,1.0,0,SHOT,0.0,0.0,AWAY,-35,-35,24,24,AWAYZONE,1,2,81,79,L,2022,L,Kyle Connor,8478398.0,45,45,30.4,8.5,8.5,45.0,45.0,30.4,2,3,45,9,9,45,45,45,8,8,8,45,45,8,-10.0079798014,10.0079798014,0.0,0.0,0,17.2626765016,0,0,0,0,1,0,0,0,WRIST,1.0,72,0.102146,-3,-3,
1942,27.0,70.0,70.0,-20.0,20.0,0.0,0,0,0,5,NYR,0,49.2,39.0,36.0,56.0,36.0,36.0,2,3,63,40,36,63,36,36,38,38,36,51,36,36,117.515956363,SHOT,20023,0,8470860,Jaroslav Halak,0,0,0,5,WPG,1,1,126,1.0,0,MISS,0.0,0.0,AWAY,-45,-45,-29,-29,AWAYZONE,0,2,22,55,C,2022,R,Mason Appleton,8478891.0,62,36,49.4,36.0,36.0,58.3333333333,36.0,36.0,2,3,62,36,36,62,36,36,36,36,36,52,36,36,-46.6365770416,46.6365770416,0.0,0.0,0,24.7588368063,1,0,0,0,0,0,0,0,SNAP,1.0,72,0.0491715,-18,-18,
