playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480950,2022,Ilya Lyubushkin,BUF,D,other,65,960,21,7.27,0.63,0.49,0.26,0.46,0.24,0.44,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,0,11,0,3,5,13,0,0,3042,0,0,0,3,6.01,3.44,3.35,3.44,3.35,6,3,3,12,4,1,0,2,1,6,0.06,0.15,3.23,0,1,3,12,9,9,0.08,0.27,0.27,3.25,3.25,3.17,20.06,2.01,1.9,2.01,1.9,21,8,6,35,5,1,0,18,11,0,0.8,1.2,0,2,3,0,35,29,29,0.54,0.02,0.02,2.52,2.52,2.39,10.31,10.64,71,83,0,0,0,0,0,0
8480950,2022,Ilya Lyubushkin,BUF,D,all,65,58054,1400,11.07,0.39,0.51,0.42,0.53,0.41,0.52,317,35.78,1.31,1.74,9.9,1.15,19.54,16.35,1.29,1.29,1.27,6,6,41,9,26,76,14,2,0,0,8,1,18,21,39,48,19,38,0,96,25,19,48,2,0,1.04,0.28,0,1,1,0,74.58,50,49.26,14,0.35,0,0.02,1.64,1.61,1.58,1400,99,251,211,839,204,182,170,844,0,0,178849,38,20,10,94,418.4,41.61,39.74,41.26,39.44,417,151,192,760,37,49,4,412,112,44,13.37,14.33,13.9,12,15,10,757.26,568,564.39,5.62,10.31,10.31,36.91,36.76,36.25,605.82,64.4,61.49,64.5,61.61,605,220,227,1052,70,72,13,564,189,72,16.07,23.13,25.2,17,22,31,1053.59,825,826.66,10.26,14.63,14.34,60.32,60.52,58.53,175.03,166.38,2980,2617,0,0,0,0,0,0
8480950,2022,Ilya Lyubushkin,BUF,D,5on5,65,49358,1190,11.07,0.46,0.48,0.48,0.52,0.47,0.51,328,34.35,1.13,1.68,9.72,1.1,19.14,15.23,1.11,1.11,1.08,4,6,39,9,26,74,11,1,0,0,8,1,17,21,38,47,17,34,0,80,20,18,47,1,0,1.02,0.11,0,1,0,0,72.58,48,47.26,13,0.33,0,0.02,1.44,1.41,1.38,1190,96,149,195,750,195,146,142,707,0,0,145441,34,16,8,74,389.06,35.1,33.41,34.74,33.1,383,146,186,715,29,45,3,394,100,35,12.77,12.54,9.79,12,11,6,712.26,529,525.39,5.25,9.22,9.22,31.12,30.96,30.54,436.05,41.75,40.03,41.85,40.15,437,156,185,778,37,54,9,411,139,43,12.3,17.33,12.12,13,14,10,779.59,593,594.66,6.1,11.63,11.34,36.51,36.71,35.92,110.71,117.71,2290,2132,5.09,0.39,108,12,84,9
8480950,2022,Ilya Lyubushkin,BUF,D,4on5,65,7652,185,9.6,0.13,0.18,0.12,0.18,0.13,0.2,121,0.67,0.01,0.02,0.1,0.02,0.23,0.62,0.01,0.01,0.01,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,2,4,0,13,5,1,1,0,0,0.01,0,0,0,0,0,1,1,1,1,0,0,0,0.02,0.02,0.02,185,1,92,16,76,9,33,23,120,0,0,7373,4,0,0,0,21.89,2.83,2.75,2.83,2.75,27,1,3,31,3,3,1,15,10,3,0.48,1.47,0.88,0,2,1,31,28,28,0.27,0.82,0.82,2.27,2.27,2.27,143.77,19.69,18.8,19.69,18.8,141,54,34,229,27,17,4,131,36,28,2.92,4.25,12.52,2,5,20,229,195,195,3.49,2.98,2.98,20.2,20.2,19.36,3.26,15.03,46,211,0.9,0,10,1,8,0
8480950,2022,Ilya Lyubushkin,BUF,D,5on4,65,84,4,-1.62,0,0.79,0,0.84,0,0.81,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,4,0,0,1995,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0,0,0.01,0.01,0.01,4.31,1.16,59,11,0,0,0,0,0,0
8477520,2022,Jean-Sebastien Dea,ARI,C,other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477520,2022,Jean-Sebastien Dea,ARI,C,all,4,2268,57,-0.98,0.46,0.44,0.38,0.44,0.37,0.43,43,2.05,0.35,0.21,0.49,0.09,1.09,0.77,0.35,0.33,0.33,0,0,1,2,1,4,0,0,1,0,0,0,2,0,1,3,0,0,1,3,1,0,0,3,0,0,0.35,0,0,0,0,3.71,3,2.8,0,0.04,0.41,0,0.4,0.37,0.37,57,3,7,9,38,8,12,5,32,1,2,12155,0,2,1,1,16,1.97,1.89,1.9,1.81,15,7,8,30,1,3,1,13,7,2,0.32,0.94,0.71,0,0,1,28.69,22,21.2,0.24,0.79,0.79,1.42,1.36,1.34,27.34,2.35,2.33,2.59,2.57,25,12,12,49,3,1,0,25,10,2,0.69,1.22,0.45,0,3,0,54.26,37,40.52,0.37,0.03,0.03,2.69,2.96,2.94,10.46,13.57,177,229,0,0,0,0,0,0
8477520,2022,Jean-Sebastien Dea,ARI,C,5on5,4,2268,57,-0.98,0.46,0.45,0.38,0.44,0.37,0.43,42,2.05,0.35,0.21,0.49,0.09,1.09,0.77,0.35,0.33,0.33,0,0,1,2,1,4,0,0,1,0,0,0,2,0,1,3,0,0,1,3,1,0,0,3,0,0,0.35,0,0,0,0,3.71,3,2.8,0,0.04,0.41,0,0.4,0.37,0.37,57,3,7,9,38,8,12,5,32,1,2,9269,0,2,1,1,16,1.97,1.89,1.9,1.81,15,7,8,30,1,3,1,13,7,2,0.32,0.94,0.71,0,0,1,28.69,22,21.2,0.24,0.79,0.79,1.42,1.36,1.34,27.34,2.35,2.33,2.59,2.57,25,12,12,49,3,1,0,25,10,2,0.69,1.22,0.45,0,3,0,54.26,37,40.52,0.37,0.03,0.03,2.69,2.96,2.94,7.54,9.18,137,174,0.01,0.4,1,2,1,2
8477520,2022,Jean-Sebastien Dea,ARI,C,4on5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477520,2022,Jean-Sebastien Dea,ARI,C,5on4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476449,2022,Scott Harrington,ANA,D,other,45,620,7,4.33,0.76,0.54,0.35,0.44,0.4,0.4,55,0.47,0.47,0.01,0.01,0.02,0.19,0.29,0.47,0.47,0.47,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47,0,0,1,1,1,1,0,0,0,0,0.47,0.47,0.47,7,2,2,2,1,1,1,1,4,0,0,1525,0,0,0,1,5.61,2.13,2.12,2.13,2.12,5,3,1,9,2,0,0,2,3,3,0.09,0.38,1.66,0,0,2,9,8,8,0.07,0,0,2.2,2.2,2.19,8.32,0.67,0.67,0.67,0.67,10,2,5,17,2,0,0,11,1,0,0.56,0.11,0,2,0,0,17,12,12,0.15,0,0,0.83,0.83,0.81,5.49,4.63,28,36,0,0.07,0,1,0,1
8476449,2022,Scott Harrington,ANA,D,all,45,44383,934,3.92,0.49,0.47,0.43,0.48,0.44,0.47,215,39.96,1.82,2.15,10.05,1.26,23.59,19.14,1.81,1.83,1.81,3,4,33,25,26,84,11,4,5,0,10,1,16,22,29,54,5,10,0,51,5,10,55,2,1,1.15,0.2,0.47,3,0,1,83.7,58,57.85,7,0.43,1.16,0,2.25,2.26,2.24,934,58,113,154,609,102,139,104,589,0,0,118975,10,0,0,78,338.01,34.74,33.36,34.73,33.32,331,134,153,618,35,39,7,323,105,37,9.96,13.16,11.63,16,11,8,609.85,465,460.23,4.88,9.27,9.07,30.56,30.28,29.67,431.63,36.18,35.14,36.79,35.73,432,167,209,808,43,42,3,446,127,26,13.71,15.67,6.81,23,16,4,827.07,599,612.1,6.23,6.53,6.53,35.89,36.57,35.9,99.12,112.72,1759,1934,0,0,0,0,0,0
8476449,2022,Scott Harrington,ANA,D,5on5,45,42128,869,3.92,0.48,0.49,0.44,0.49,0.44,0.48,174,38.79,1.34,2.11,9.94,1.22,23.15,18.23,1.33,1.35,1.34,3,4,31,25,26,82,10,3,5,0,10,1,16,21,28,53,5,10,0,51,5,10,54,2,0,1.14,0.2,0,3,0,0,81.7,56,55.85,7,0.42,1.16,0,1.76,1.77,1.75,869,56,101,150,562,96,125,98,550,0,0,92436,10,0,0,72,325.87,32.17,30.8,32.16,30.75,317,131,151,599,33,39,7,314,100,34,9.67,12.53,9.97,16,11,6,590.85,448,443.23,4.73,9.27,9.07,27.84,27.56,26.95,410.81,34.79,33.75,35.39,34.35,408,161,192,761,39,42,3,421,122,26,12.8,15.18,6.81,20,15,4,780.07,569,582.1,5.87,6.53,6.53,34.14,34.81,34.15,68.73,71.11,1359,1438,2.71,0.02,61,3,52,2
8476449,2022,Scott Harrington,ANA,D,4on5,45,1470,44,1.7,0.34,0.07,0.24,0.08,0.33,0.09,104,0.69,0.01,0.03,0.09,0.02,0.25,0.61,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.01,44,0,8,1,35,4,9,3,28,0,0,6539,0,0,0,0,5.1,0.31,0.31,0.31,0.31,7,0,1,8,0,0,0,6,1,0,0.16,0.15,0,0,0,0,8,7,7,0.05,0,0,0.36,0.36,0.36,9.64,0.59,0.59,0.59,0.59,10,4,11,25,2,0,0,11,3,0,0.29,0.3,0,1,1,0,25,14,14,0.17,0,0,0.77,0.77,0.76,0.73,10.51,17,186,0,0,0,0,0,0
8476449,2022,Scott Harrington,ANA,D,5on4,45,165,14,-0.48,0.55,0.9,0.5,0.87,0.5,0.86,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,11,1,4,2,7,0,0,3930,0,0,0,1,1.43,0.14,0.14,0.14,0.14,2,0,0,2,0,0,0,1,1,0,0.03,0.11,0,0,0,0,2,2,2,0.03,0,0,0.16,0.16,0.16,1.41,0.11,0.11,0.11,0.11,2,0,0,2,0,0,0,1,1,0,0.03,0.08,0,0,0,0,2,2,2,0.02,0,0,0.13,0.13,0.13,6.49,0.7,102,15,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,other,28,1176,16,1.16,0.41,0.58,0.53,0.61,0.52,0.59,98,2.8,0.88,0.16,0.4,0.09,1.66,0.82,0.88,0.88,0.88,0,1,3,1,1,5,2,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,3,0,1,0.15,0,0.73,1,0,0,5,4,4,0,0.04,0.07,0,0.92,0.92,0.92,16,8,1,1,6,2,2,5,7,0,0,2218,0,0,0,3,11.8,2.53,2.33,2.53,2.33,10,7,8,25,2,1,0,11,3,3,0.56,0.32,1.65,1,1,0,25,17,17,0.25,0.07,0.07,2.72,2.72,2.51,10.92,3.71,3.69,3.71,3.69,6,10,6,22,2,1,0,8,3,5,0.32,0.36,3.02,0,0,2,22,16,16,0.18,0.04,0.04,3.85,3.85,3.84,6.82,4.89,62,39,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,all,28,26877,504,6.81,0.52,0.45,0.46,0.47,0.46,0.48,139,39.69,6.81,2.85,8.1,1.23,20.22,13.79,6.6,6.81,6.59,5,4,35,18,12,65,16,7,5,1,2,0,21,18,28,46,6,12,10,49,6,12,29,14,10,1.07,1.73,4.02,1,2,4,65.15,53,53.38,3,0.68,1.01,1.85,5.64,5.66,5.58,504,95,54,88,267,69,76,68,291,10,16,74917,12,12,6,15,189.2,21.55,20.9,21.64,20.98,189,75,104,368,23,17,2,189,51,24,5.53,5.87,10.14,7,5,11,370.63,264,266.33,3.12,3.48,3.48,21.19,21.29,20.87,221.41,20.05,19.63,20.19,19.77,205,111,111,427,14,21,2,243,59,14,7.2,7.32,5.53,5,5,4,425.03,316,313.93,3.19,2.47,2.47,20.77,20.86,20.65,52.48,64.59,1095,1248,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,5on5,28,21272,419,6.81,0.41,0.49,0.38,0.48,0.37,0.49,155,25.38,3.64,1.74,5.4,0.79,12.73,9.7,3.46,3.64,3.45,1,2,19,15,8,42,5,2,4,1,1,0,14,13,17,32,5,10,8,47,5,10,18,11,5,0.65,1.34,1.66,0,1,1,42.15,34,34.38,3,0.37,0.94,1.85,2.16,2.18,2.13,419,43,52,84,240,54,65,51,249,8,8,61188,10,12,6,12,116.78,10.21,9.88,10.3,9.96,115,50,67,232,10,13,2,122,33,10,3.46,3.87,2.88,5,3,2,234.64,165,167.33,1.58,2.92,2.92,8.87,8.97,8.85,195.41,14.5,14.1,14.64,14.23,184,96,101,381,10,20,2,222,52,6,6.57,6.44,1.49,5,5,0,379.03,280,277.93,2.76,2.44,2.44,14.82,14.92,14.72,38.72,39.84,891,963,0.38,0.58,14,7,11,7
8477952,2022,Robby Fabbri,DET,C,4on5,28,36,3,0.24,0,0.06,0,0.14,0,0.18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,2,0,1,0,0,1,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.2,0.2,0.2,0.2,1,0,0,1,0,0,0,0,1,0,0,0.2,0,0,0,0,1,1,1,0.05,0,0,0.25,0.25,0.25,0.05,0.8,2,12,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,5on4,28,4393,66,6.81,0.86,0.85,0.84,0.87,0.82,0.83,116,9.77,1.89,0.8,1.92,0.3,5.32,2.77,1.88,1.89,1.88,4,1,11,2,3,16,8,3,0,0,1,0,5,4,8,10,1,2,2,2,1,2,8,2,3,0.27,0.28,1.34,0,1,2,16,13,13,0,0.22,0,0,2.11,2.11,2.1,66,44,0,3,19,11,9,11,35,2,0,3772,2,0,0,0,58.89,8.4,8.31,8.4,8.31,62,18,28,108,10,3,0,56,14,10,1.51,1.57,5.32,1,1,8,108,80,80,1.24,0.49,0.49,9.15,9.15,9.08,12.56,1.38,1.38,1.38,1.38,13,4,4,21,2,0,0,12,3,2,0.29,0.33,0.76,0,0,2,21,17,17,0.15,0,0,1.52,1.52,1.52,5,0.86,105,16,0,0,0,0,0,0
8481600,2022,Tobias Bjornfot,LAK,D,other,10,311,3,2,0.23,0.6,0.29,0.66,0.4,0.66,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,2,1,0,0,957,0,0,0,1,1.5,0.12,0.12,0.12,0.12,2,0,0,2,1,0,0,2,0,0,0.12,0,0,1,0,0,2,2,2,0.02,0,0,0.14,0.14,0.14,2.46,0.41,0.4,0.41,0.4,2,1,2,5,0,0,0,0,3,0,0,0.41,0,0,0,0,5,3,3,0.06,0,0,0.47,0.47,0.46,4,2.64,31,16,0,0,0,0,0,0
8481600,2022,Tobias Bjornfot,LAK,D,all,10,8570,175,1.7,0.49,0.48,0.48,0.49,0.5,0.5,52,9.8,0.27,0.55,2.5,0.32,6.47,4.91,0.26,0.26,0.26,0,1,10,5,5,20,1,0,0,0,2,0,7,6,10,15,3,6,0,12,0,0,15,0,0,0.27,0,0,0,0,0,19.66,15,14.94,0,0.11,0,0,0.38,0.37,0.37,175,18,22,27,108,23,28,24,100,0,0,27920,6,2,1,11,74.95,6.38,6.18,6.53,6.32,73,32,34,139,7,7,2,83,12,10,2.41,1.4,2.58,3,0,4,138.75,105,105.79,1.02,1.52,1.52,5.88,5.96,5.89,77.36,6.6,6.18,6.57,6.15,71,36,42,149,6,9,0,78,23,6,2.03,2.77,1.8,2,3,1,151.43,107,107.74,1.17,2.12,2.12,5.64,5.67,5.47,25.66,27.58,425,439,0,0,0,0,0,0
8481600,2022,Tobias Bjornfot,LAK,D,5on5,10,7809,158,1.7,0.5,0.45,0.51,0.5,0.51,0.51,50,9.19,0.26,0.53,2.4,0.3,6.24,4.28,0.25,0.25,0.25,0,0,9,5,5,19,0,0,0,0,2,0,7,5,9,14,3,6,0,11,0,0,14,0,0,0.26,0,0,0,0,0,18.66,14,13.94,0,0.1,0,0,0.36,0.36,0.35,158,18,13,25,102,22,25,19,92,0,0,21367,6,2,1,7,71.14,5.82,5.61,5.97,5.75,68,32,33,133,6,7,2,80,11,9,2.28,1.27,2.27,2,0,4,132.75,100,100.79,0.96,1.52,1.52,5.26,5.34,5.27,68.65,5.76,5.36,5.73,5.34,63,32,35,130,6,9,0,71,18,6,1.81,2.16,1.8,2,3,1,132.43,95,95.74,0.99,2.12,2.12,4.63,4.66,4.5,14.61,18.1,318,315,0.3,0.17,8,1,6,1
8481600,2022,Tobias Bjornfot,LAK,D,4on5,10,437,14,1.13,0.43,0.14,0.13,0.09,0.18,0.13,36,0.62,0.01,0.02,0.09,0.02,0.23,0.63,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.01,0.01,0.01,14,0,8,2,4,1,3,3,7,0,0,2102,0,0,0,0,1.56,0.32,0.32,0.32,0.32,2,0,0,2,0,0,0,1,0,1,0.01,0,0.31,0,0,0,2,2,2,0.02,0,0,0.34,0.34,0.34,6.25,0.42,0.41,0.42,0.41,6,3,5,14,0,0,0,7,2,0,0.22,0.2,0,0,0,0,14,9,9,0.11,0,0,0.53,0.53,0.52,0.57,3.59,6,60,0,0,0,0,0,0
8481600,2022,Tobias Bjornfot,LAK,D,5on4,10,13,0,-0.65,1,0.83,1,0.83,1,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0.76,0.13,0.13,0.13,0.13,1,0,1,2,0,0,0,0,1,0,0,0.13,0,0,0,0,2,1,1,0.01,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.09,5,1,0,0,0,0,0,0
8477444,2022,Andre Burakovsky,SEA,L,other,49,1494,26,21.76,0.3,0.45,0.64,0.35,0.6,0.34,101,4.87,0.28,0.39,0.94,0.16,3.57,1.67,0.27,0.28,0.27,0,3,6,1,6,13,5,2,0,0,0,0,3,2,4,5,0,0,0,0,0,0,7,0,0,0.28,0,0,2,0,0,13,7,7,0,0.12,0,0,0.39,0.39,0.39,26,10,0,3,13,1,1,7,17,0,1,2196,0,0,0,0,20.9,2.61,2.35,2.61,2.35,25,4,10,39,5,0,0,20,5,4,0.79,0.74,1.08,2,2,1,39,29,29,0.54,0,0,3.15,3.15,2.85,12.57,6.02,5.95,6.02,5.95,13,6,3,22,8,1,0,5,5,9,0.18,0.64,5.19,0,2,6,22,19,19,0.18,0.14,0.14,6.07,6.07,6,8.2,9.88,34,64,0.75,0,4,0,4,0
8477444,2022,Andre Burakovsky,SEA,L,all,49,48668,974,35.86,0.52,0.49,0.56,0.49,0.56,0.49,246,109.09,9.23,7.5,24.91,3.25,61.03,41.07,9.07,9.31,9.15,15,11,105,42,59,206,39,13,5,1,26,2,50,51,92,134,7,14,0,17,31,17,111,27,9,3.45,3.11,2.67,6,5,2,208.63,147,149.13,5,1.67,0.52,0.58,10.32,10.42,10.31,974,183,73,164,554,148,118,158,550,0,6,128838,14,20,10,15,456.31,44.75,42.1,44.93,42.27,463,173,216,852,52,32,5,466,126,44,13.71,15.46,15.58,18,20,14,862.34,636,642.72,7.5,6.63,6.63,45.62,45.85,43.72,365.44,40.94,39.01,40.97,39.04,354,149,161,664,42,40,5,332,125,46,9.95,15.79,15.2,10,18,14,659.85,503,501.84,5.39,8.71,8.72,37.6,37.64,36.94,107.22,113.38,1900,2014,0,0,0,0,0,0
8477444,2022,Andre Burakovsky,SEA,L,5on5,49,40036,845,35.86,0.46,0.54,0.5,0.52,0.51,0.53,232,79.44,6.54,5.42,18.46,2.36,41.7,31.52,6.41,6.63,6.49,10,4,79,27,35,141,22,8,4,1,21,1,31,41,71,98,7,14,0,17,29,14,80,19,7,2.55,2.32,1.67,4,4,0,143.63,106,108.13,5,1.12,0.48,0.58,7.08,7.18,7.1,845,103,72,153,517,132,110,129,474,0,5,105615,14,18,9,14,336.52,27.32,26.27,27.5,26.43,343,124,155,622,30,25,2,355,89,23,10.56,10.85,5.91,14,15,1,632.34,467,473.72,4.63,3.85,3.85,28.1,28.33,27.83,332.08,32.57,30.78,32.6,30.81,322,134,155,611,30,38,5,308,115,33,9.11,14.57,8.88,9,15,6,606.85,456,454.84,4.92,8.27,8.28,29.2,29.24,28.63,78.46,67.39,1645,1495,0.85,1.14,17,15,15,13
