undefinedshotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,shotAngle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,shotDistance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,xCord,xGoal,yCord,yCordAdjusted,
49370,18.0,-71.0,71.0,4.0,4.0,0.0,0,0,0,5,NSH,3,38.2,44.5,33.0,34.0,33.0,33.0,2,3,45,45,33,36,33,33,33,44,33,33,33,33,28.1780056072,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,231,0.0,0,GIVE,0.0,0.0,HOME,-99,99,-10,10,HOMEZONE,0,3,92,0,C,2022,R,Ryan Johansen,8475793.0,33,33,35.2,37.0,33.0,34.0,33.0,33.0,2,3,37,37,33,36,33,33,33,37,33,33,33,33,-11.309932474,11.309932474,0.0,0.0,0,15.2970585408,0,0,0,0,1,0,0,0,SNAP,1.0,-74,0.184049,3,-3,
49371,9.48683298051,-80.0,80.0,-3.0,3.0,-4.6,0,0,0,5,NSH,3,25.4,34.5,34.5,19.3333333333,19.3333333333,25.4,2,3,35,35,35,24,24,35,11,34,34,11,11,11,31.7804971641,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,233,0.0,0,HIT,0.0,0.0,AWAY,-93,93,26,-26,HOMEZONE,0,3,82,0,C,2022,L,Thomas Novak,8478438.0,24,24,20.8,18.0,18.0,22.6666666667,22.6666666667,20.8,2,3,24,18,18,24,24,24,18,18,18,20,20,18,18.4349488229,18.4349488229,0.0,0.0,0,9.48683298051,1,0,0,0,0,0,0,0,WRIST,1.0,-80,0.147932,-3,3,
49372,13.0,-81.0,81.0,-10.0,10.0,-4.6,0,0,0,5,NSH,3,28.4,37.5,37.5,22.3333333333,22.3333333333,28.4,2,3,38,38,38,27,27,38,14,37,37,14,14,14,6.32455532034,MISS,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,234,0.0,0,SHOT,18.4349488229,9.48683298051,AWAY,-80,80,-3,3,HOMEZONE,0,3,84,82,L,2022,L,Tanner Jeannot,8479661.0,23,23,23.8,21.0,21.0,25.6666666667,25.6666666667,23.8,2,3,27,21,21,27,27,27,21,21,21,23,23,21,52.1250163489,52.1250163489,33.690067526,11.2300225087,0,11.401754251,0,0,0,0,1,0,1,0,WRIST,0.0,-82,0.111884,-9,9,
49373,38.0,-63.0,63.0,-27.0,27.0,-9.4,0,0,0,5,NSH,3,45.4,49.0,49.0,43.0,43.0,45.4,2,3,49,49,49,48,48,49,36,49,49,36,36,36,53.8516480713,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,237,0.0,0,BLOCK,0.0,0.0,AWAY,-45,45,25,-25,HOMEZONE,0,3,27,0,D,2022,L,Ryan McDonagh,8474151.0,28,28,36.0,28.0,28.0,41.3333333333,41.3333333333,36.0,2,3,45,28,28,45,45,45,28,28,28,35,35,28,46.1691393279,46.1691393279,0.0,0.0,0,34.6554469023,0,0,0,0,1,0,0,0,WRIST,1.0,-65,0.0356645,-25,25,
49374,11.0,-79.0,79.0,5.0,5.0,-6.4,0,0,0,5,NSH,3,34.6,33.5,33.5,35.3333333333,35.3333333333,34.6,2,3,37,35,35,37,37,37,32,32,32,34,34,32,33.5410196625,MISS,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,238,0.0,0,SHOT,46.1691393279,34.6554469023,AWAY,-65,65,-25,25,HOMEZONE,0,3,9,27,L,2022,R,Filip Forsberg,8476887.0,28,28,28.2,22.0,22.0,32.3333333333,32.3333333333,28.2,2,3,35,35,35,35,35,35,9,9,9,28,28,9,-29.0546040991,29.0546040991,75.223743427,1.67163874282,1,10.295630141,0,0,0,0,1,0,0,0,WRIST,0.0,-80,0.122964,5,-5,
49376,57.0,-38.0,38.0,-26.0,26.0,0.0,0,0,0,5,NSH,3,33.8,45.5,26.0,26.0,26.0,26.0,2,3,46,46,26,26,26,26,26,45,26,26,26,26,107.074740252,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,245,0.0,0,FAC,0.0,0.0,AWAY,69,-69,-22,22,HOMEZONE,1,3,45,0,D,2022,R,Alexandre Carrier,8478851.0,26,26,26.0,26.0,26.0,26.0,26.0,26.0,2,3,26,26,26,26,26,26,26,26,26,26,26,26,27.0126653479,27.0126653479,0.0,0.0,0,57.2450871254,0,0,0,1,0,0,0,0,SNAP,1.0,-38,0.0125668,-26,26,
49377,53.0,-40.0,40.0,-21.0,21.0,0.0,0,0,0,5,NSH,3,10.0,10.0,10.0,10.0,10.0,10.0,2,3,10,10,10,10,10,10,10,10,10,10,10,10,44.6430285711,MISS,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,249,0.0,0,TAKE,0.0,0.0,AWAY,-84,84,-33,33,HOMEZONE,0,3,27,0,D,2022,L,Ryan McDonagh,8474151.0,10,10,10.0,10.0,10.0,10.0,10.0,10.0,2,3,10,10,10,10,10,10,10,10,10,10,10,10,23.6293777307,23.6293777307,0.0,0.0,0,52.3927475897,0,0,0,1,0,0,0,0,WRIST,0.0,-41,0.0107836,-21,21,
49378,7.21110255093,-85.0,85.0,-6.0,6.0,0.0,0,0,0,5,NSH,3,19.0,19.0,19.0,19.0,19.0,19.0,2,3,19,19,19,19,19,19,19,19,19,19,19,19,46.4865571967,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,250,0.0,0,MISS,23.6293777307,52.3927475897,AWAY,-41,41,-21,21,HOMEZONE,0,3,82,27,C,2022,L,Thomas Novak,8478438.0,19,19,19.0,19.0,19.0,19.0,19.0,19.0,2,3,19,19,19,19,19,19,19,19,19,19,19,19,56.309932474,56.309932474,32.6805547434,3.63117274926,0,7.21110255093,0,0,0,1,0,0,0,0,BACK,1.0,-85,0.0550637,-6,6,
49379,25.0,-64.0,64.0,-5.0,5.0,0.0,0,0,0,5,NSH,3,25.0,25.0,25.0,25.0,25.0,25.0,2,3,25,25,25,25,25,25,25,25,25,25,25,25,17.1172427686,GOAL,20574,1,8476434,John Gibson,0,0,0,5,ANA,1,0,251,0.0,0,SHOT,56.309932474,7.21110255093,AWAY,-85,85,-6,6,HOMEZONE,0,3,82,82,C,2022,L,Thomas Novak,8478438.0,25,25,25.0,25.0,25.0,25.0,25.0,25.0,2,3,25,25,25,25,25,25,25,25,25,25,25,25,10.7842978676,10.7842978676,45.5256346065,7.58760576774,0,21.3775583264,0,0,0,0,0,0,0,0,WRIST,1.0,-68,0.0640337,-4,4,
49381,60.0,-41.0,41.0,35.0,35.0,0.0,0,0,0,5,NSH,4,43.2,75.0,22.0,22.0,22.0,22.0,2,3,75,75,22,22,22,22,22,75,22,22,22,22,123.891081196,SHOT,20574,0,8476434,John Gibson,0,0,0,5,ANA,1,0,256,0.0,0,FAC,0.0,0.0,AWAY,69,-69,-22,22,HOMEZONE,1,3,59,0,D,2022,L,Roman Josi,8474600.0,22,22,22.0,22.0,22.0,22.0,22.0,22.0,2,3,22,22,22,22,22,22,22,22,22,22,22,22,-36.0982839671,36.0982839671,0.0,0.0,0,59.4053869611,0,0,0,0,1,0,0,0,SLAP,1.0,-41,0.011287,35,-35,
